Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
J,"Monfort, JB; Mathian, A; Amoura, Z; Frances, C; Barbaud, A; Senet, P",,,,"Monfort, J. -B.; Mathian, A.; Amoura, Z.; Frances, C.; Barbaud, A.; Senet, P.",,,Cancers associated with systemic sclerosis involving anti-RNA polymerase III antibodies,ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE,,,French,Article,,,,,,Scleroderma; Cancer; Anti-RNA polymerase III,SCLERODERMA; RISK; MALIGNANCIES; METAANALYSIS,"Background. - The incidence of cancer is increased in patients with systemic sclerosis (SSc). Further, recent studies have also shown that the presence of anti-RNA polymerase III antibodies is associated with a higher incidence of cancer in this population. Patients and methods. - Herein we present the cases of two men aged 56 and 23 years presenting SSc without anti-Scl70 or anti-centronnere antibodies but with anti-RNA polymerase III antibodies. Clinical symptoms led us to prescribe more laboratory exams and both patients were diagnosed with cancer of the nasopharyngeal area. Discussion. - Anti-RNA polymerase III antibodies are useful for SSc diagnosis in patients without anti-centromere or anti-Scl70 antibodies. Their presence must lead physicians to screen for associated cancer, even in the absence of clinical signs. (C) 2017 Elsevier Masson SAS. All rights reserved.","[Monfort, J. -B.; Frances, C.; Barbaud, A.; Senet, P.] Hop Tenon, Serv Dermatol, 4 Rue Chine, F-75020 Paris, France; [Mathian, A.; Amoura, Z.] Hop La Pitie Salpetriere, Serv Med Interne, 47-83 Blvd Hop, F-75013 Paris, France",,"Monfort, JB (通讯作者)，Hop Tenon, Serv Dermatol, 4 Rue Chine, F-75020 Paris, France.",jean-benoit.monfort@aphp.fr,"AMOURA, Zahir/P-5324-2017; , barbaud/AAZ-7250-2021","AMOURA, Zahir/0000-0003-0292-9043; ",,,,,15,5,5,0,1,MASSON EDITEUR,MOULINEAUX CEDEX 9,"21 STREET CAMILLE DESMOULINS, ISSY, 92789 MOULINEAUX CEDEX 9, FRANCE",0151-9638,2214-5451,,ANN DERMATOL VENER,Ann. Dermatol. Venereol.,JAN,2018.0,145,1,,,,,33,36,,10.1016/j.annder.2017.08.005,http://dx.doi.org/10.1016/j.annder.2017.08.005,,,4,Dermatology,Science Citation Index Expanded (SCI-EXPANDED),Dermatology,FW4IQ,28917576.0,,,,2022-10-10,WOS:000425276800007,View Full Record in Web of Science
J,"Maurin, G; Senet, P; Devautour, S; Gaveau, P; Henn, F; Van Doren, VE; Giuntini, JC",,,,"Maurin, G; Senet, P; Devautour, S; Gaveau, P; Henn, F; Van Doren, VE; Giuntini, JC",,,Combining the Monte Carlo technique with (SI)-S-29 NMR spectroscopy: Simulations of cation locations in zeolites with various Si/Al ratios,JOURNAL OF PHYSICAL CHEMISTRY B,,,English,Article,,,,,,,"FAUJASITE FRAMEWORK; SI,AL DISTRIBUTION; CRYSTAL-STRUCTURE; MORDENITE; DIFFRACTION; NEUTRON; COMPLEX; BENZENE; CA","For the first time, the monovalent cation positions in a zeolite, i.e., mordenite, with increasing SI/Al ratios are calculated from combination of Monte Carlo techniques and Si-29 NMR spectroscopy. For each Si/Al ratio, a combination of solid-state Si-29 NMR and Monte Carlo simulations is used and leads to the proposal of a realistic structural model where the aluminum atoms are distributed among the four possible crystallographic sites. Then, the positions of the cations stabilizing the mordenite lattice are obtained by using Monte Carlo simulated annealing. The populations of the sites occupied by the cations and their variations with the Si/Al ratio predicted by the model are in very good agreement with those measured by thermally stimulated current spectroscopy on Na-mordenites.","Univ Montpellier 2, LPMC, UMR 5617, CNRS, F-34095 Montpellier 05, France; Univ Antwerp, Dept Phys, CDROM2, B-2020 Antwerp, Belgium",,"Henn, F (通讯作者)，Univ Montpellier 2, LPMC, UMR 5617, CNRS, Pl E Bataillon,CC003, F-34095 Montpellier 05, France.",,"MAURIN, Guillaume GM/G-7435-2015; Devautour-vinot, Sabine/V-9727-2018","MAURIN, Guillaume GM/0000-0002-2096-0450; Devautour-vinot, Sabine/0000-0002-3812-7379",,,,,32,45,45,0,11,AMER CHEMICAL SOC,WASHINGTON,"1155 16TH ST, NW, WASHINGTON, DC 20036 USA",1089-5647,,,J PHYS CHEM B,J. Phys. Chem. B,SEP 27,2001.0,105,38,,,,,9157,9161,,10.1021/jp011789i,http://dx.doi.org/10.1021/jp011789i,,,5,"Chemistry, Physical",Science Citation Index Expanded (SCI-EXPANDED),Chemistry,476EX,,,,,2022-10-10,WOS:000171214200021,View Full Record in Web of Science
J,"Aitmehdi, R; Moguelet, P; Godot, S; Chazerain, P; Senet, P; Barbaud, A; Frances, C; Chasset, F",,,,"Aitmehdi, Raphael; Moguelet, Philippe; Godot, Sophie; Chazerain, Pascal; Senet, Patricia; Barbaud, Annick; Frances, Camille; Chasset, Francois",,,Response to rituximab of pseudotumoral digital nodules in a patient with granulomatosis with polyangiitis with alpha-1 antitrypsin deficiency: A case report,DERMATOLOGIC THERAPY,,,English,Letter,,,,,,,MANIFESTATIONS,,"[Aitmehdi, Raphael; Senet, Patricia; Barbaud, Annick; Frances, Camille; Chasset, Francois] Sorbonne Univ, Hop Tenon, AP HP, Serv Dermatol & Allergol,Fac Med, 4 Rue Chine, F-75020 Paris, France; [Moguelet, Philippe] Sorbonne Univ, Hop Tenon, AP HP, Serv Pathol,Fac Med, Paris, France; [Godot, Sophie; Chazerain, Pascal] Grp Hosp Diaconnesses Croix St Simon, Serv Rhumatol, Paris, France",,"Aitmehdi, R (通讯作者)，Sorbonne Univ, Hop Tenon, AP HP, Serv Dermatol & Allergol,Fac Med, 4 Rue Chine, F-75020 Paris, France.",raphael.aitmehdi@hotmail.fr,", barbaud/AAZ-7250-2021",,,,,,9,0,0,0,0,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",1396-0296,1529-8019,,DERMATOL THER,Dermatol. Ther.,JUL,2020.0,33,4,,,,,,,e13479,10.1111/dth.13479,http://dx.doi.org/10.1111/dth.13479,,JUN 2020,2,Dermatology,Science Citation Index Expanded (SCI-EXPANDED),Dermatology,NL4WM,32359128.0,,,,2022-10-10,WOS:000540195000001,View Full Record in Web of Science
J,"Couture, P; Moguelet, P; Chasset, F; Barbaud, A; Senet, P; Monfort, JB",,,,"Couture, P.; Moguelet, P.; Chasset, F.; Barbaud, A.; Senet, P.; Monfort, J-B",,,Two cases of unilateral chilblains associated with monoparesis,ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE,,,French,Article,,,,,,Chilblains; Paresis; Vascular acrosyndrome,PERNIO CHILBLAINS; HEMIPLEGIA,"Background. - Chilblains are inflammatory dermal lesions associated with hypersensitivity to cold, and they occur on the extremities bilaterally and symmetrically. Their onset during the course of pro-thermogenic and autoimmune diseases has been widely reported, but the association with predisposing locoregional causes is not well known. Patients and methods. - Case 1: a 57-year-old man, who smoked 80 packets per year, presenting a deficit of the levator muscles in his right foot following lumbar sciatica with paralysis of L5, consulted for unilateral necrotic lesions of the toes recurring each winter in the paralysed limb only. Case 2: a 60-year-old man had a previous history of liposarcoma of the right side treated with radiotherapy and surgery, resulting in sequelae of monoparesis and radiation-induced arteritis. Each winter, he presented recurring unilateral purpuric macules of the toes on his right foot, with no necrotic progression. In both cases, clinical examination, disease progression over time, histology and laboratory tests confirmed the diagnosis of idiopathic chilblains. Conclusion. - The physiopathological hypotheses posited to account for the unilateral appearance of chilblains in the event of paralysis include decreased blood flow to the paralysed limb, imbalance in neuromodulators, dysfunction of the autonomous nervous system, cutaneous atrophy with hypertrophy of underlying soft tissues, and finally, hypoesthesia aggravating the trophic disorders. (C) 2019 Elsevier Masson SAS. All rights reserved.","[Couture, P.; Moguelet, P.; Chasset, F.; Barbaud, A.; Senet, P.; Monfort, J-B] Sorbonne Univ, Med, F-75013 Paris 06, France; [Couture, P.; Chasset, F.; Barbaud, A.; Senet, P.; Monfort, J-B] Hop Tenon, AP HP, UF Dermatol Vasc, Serv Dermatol, Rue Chine, F-75020 Paris, France; [Moguelet, P.] Hop Tenon, Serv Anatomopathol, 4 Rue Chine, F-75020 Paris, France",,"Couture, P (通讯作者)，Sorbonne Univ, Med, F-75013 Paris 06, France.;Couture, P (通讯作者)，Hop Tenon, AP HP, UF Dermatol Vasc, Serv Dermatol, Rue Chine, F-75020 Paris, France.",couture.priscille@gmail.com,", barbaud/AAZ-7250-2021",,,,,,21,1,1,0,1,MASSON EDITEUR,MOULINEAUX CEDEX 9,"21 STREET CAMILLE DESMOULINS, ISSY, 92789 MOULINEAUX CEDEX 9, FRANCE",0151-9638,2214-5451,,ANN DERMATOL VENER,Ann. Dermatol. Venereol.,SEP,2019.0,146,8-9,,,,,557,562,,10.1016/j.annder.2019.01.022,http://dx.doi.org/10.1016/j.annder.2019.01.022,,,6,Dermatology,Science Citation Index Expanded (SCI-EXPANDED),Dermatology,IO1GY,30929875.0,Bronze,,,2022-10-10,WOS:000479130300006,View Full Record in Web of Science
J,"Moreno-Sabater, A; Ouali, N; Chasset, F; Frances, C; Senet, P; Faucon, C; Hennequin, C; Bachmeyer, C",,,,"Moreno-Sabater, Alicia; Ouali, Nacera; Chasset, Francois; Frances, Camille; Senet, Patricia; Faucon, Caroline; Hennequin, Christophe; Bachmeyer, Claude",,,Severe onychomycosis management with oral terbinafine in a kidney transplantation setting: Clinical follow-up by image analysis,MYCOSES,,,English,Article,,,,,,dermatophytes; kidney transplant recipients; onychomycosis; terbinafine,TOENAIL ONYCHOMYCOSIS; EFFICACY,"Background Severe onychomycosis treatment in kidney transplant recipients (KTR) is challenging because of drug interactions and adverse events. Tacrolimus remains the antirejection treatment (ART) of choice in kidney transplantation but tolerance with systemic terbinafine for the management of severe onychomycosis has not been studied. Objective This study illustrates severe onychomycosis management in a kidney transplantation setting and investigates systemic terbinafine tolerance profile in KTR. Patients/Methods We retrospective analysed clinical data of KTR with a confirmed diagnosis of severe onychomycosis. Results We retrieved a total of 29 KTR with severe onychomycosis needing an oral treatment to manage onychomycosis. In 55.1% (16/29) KTR, altered renal biological parameters or lack of guidelines to manage severe onychomycosis were the main reasons to deterring clinicians from prescribing oral treatments. 13 patients received an oral terbinafine treatment (9, 3 and 1 with a tacrolimus, cyclosporine and everolimus-based ART, respectively). Clinical and biological follow-up did not reveal severe drug interactions. ART blood levels showed significant variations in 2 patients without clinical consequences in renal graft. Two patients reported mild adverse events but after only one dose of terbinafine. Using an open-source image analysis program, clinical evolution of onychomycosis could be retrospectively quantified and followed up. Conclusions The results presented here suggest that oral terbinafine can be proposed to treat severe onychomycosis with an acceptable tolerance profile in KTR with different ART such as tacrolimus and highlight the need of multicentric studies to establish guidelines for onychomycosis treatment in KTR.","[Moreno-Sabater, Alicia; Chasset, Francois] Sorbonne Univ, Ctr Immunol & Malad Infect CIMI Paris, Inserm U1135, F-75013 Paris, France; [Moreno-Sabater, Alicia; Hennequin, Christophe] Hop St Antoine, AP HP, Serv Parasitol Mycol, Paris, France; [Ouali, Nacera] Hop Tenon, Serv Urgences Nephrol & Transplantat Renale, Paris, France; [Chasset, Francois; Frances, Camille; Senet, Patricia; Faucon, Caroline; Bachmeyer, Claude] Hop Tenon, AP HP, Serv Dermatol Allergol, Paris, France; [Hennequin, Christophe] Sorbonne Univ, AP HP, INSERM, Ctr Rech St Antoine, Paris, France",,"Moreno-Sabater, A (通讯作者)，Sorbonne Univ, Ctr Immunol & Malad Infect CIMI Paris, Inserm U1135, F-75013 Paris, France.",alicia.moreno-sabater@sorbonne-universite.fr,"Hennequin, Christophe/AAF-2755-2021; Moreno Sabater, Alicia/P-3536-2017","Hennequin, Christophe/0000-0002-4528-927X; Moreno Sabater, Alicia/0000-0002-7571-9533",,,,,26,1,1,0,0,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",0933-7407,1439-0507,,MYCOSES,Mycoses,MAR,2021.0,64,3,,,,,309,315,,10.1111/myc.13220,http://dx.doi.org/10.1111/myc.13220,,DEC 2020,7,Dermatology; Mycology,Science Citation Index Expanded (SCI-EXPANDED),Dermatology; Mycology,QF5WA,33245794.0,,,,2022-10-10,WOS:000595225800001,View Full Record in Web of Science
C,"ROBERT, R; AUBRY, J; MAHAZA, C; ANNAIX, V; LEBLOND, A; TRONCHIN, G; SENET, JM",,"TUMBAY, E; SEELIGER, HPR; ANG, O",,"ROBERT, R; AUBRY, J; MAHAZA, C; ANNAIX, V; LEBLOND, A; TRONCHIN, G; SENET, JM",,,IDENTIFICATION OF ANTIGENS SPECIFIC TO GERM-TUBES OF CANDIDA-ALBICANS BY MONOCLONAL-ANTIBODIES,CANDIDA AND CANDIDAMYCOSIS,FEMS SYMPOSIUM,,English,Proceedings Paper,SYMP ON CANDIDA AND CANDIDAMYCOSIS,"APR 24-28, 1989","ANTALYA, TURKEY",FEDERAT EUROPEAN MICROBIOL SOC,,,,,,,,,,,,,,,0,0,0,0,0,PLENUM PRESS DIV PLENUM PUBLISHING CORP,NEW YORK,NEW YORK,,,0-306-43829-1,FEMS SYMP,,,1991.0,50,,,,,,223,226,,,,,,4,Microbiology; Mycology,Conference Proceedings Citation Index - Science (CPCI-S),Microbiology; Mycology,BT35X,,,,,2022-10-10,WOS:A1991BT35X00036,View Full Record in Web of Science
J,"Auzerie, VRC; Chiali, A; Bussel, A; Brouet, JC; Fermand, JP; Dubertret, L; Senet, P",,,,"Auzerie, VRC; Chiali, A; Bussel, A; Brouet, JC; Fermand, JP; Dubertret, L; Senet, P",,,Log ulcers associated with cryoglohulinemla: Clinical study of 15 patients and response to treatment,ARCHIVES OF DERMATOLOGY,,,English,Letter,,,,,,,CRYOGLOBULINEMIA,,"Hop Charles Foix, Serv Gerontol, F-94205 Ivry, France",,,,,,,,,,5,37,37,0,0,AMER MEDICAL ASSOC,CHICAGO,"515 N STATE ST, CHICAGO, IL 60610 USA",0003-987X,,,ARCH DERMATOL,Arch. Dermatol.,MAR,2003.0,139,3,,,,,391,393,,10.1001/archderm.139.3.391,http://dx.doi.org/10.1001/archderm.139.3.391,,,3,Dermatology,Science Citation Index Expanded (SCI-EXPANDED),Dermatology,655PJ,12622649.0,,,,2022-10-10,WOS:000181561100032,View Full Record in Web of Science
J,"WEISS, F; SENET, E; LANGLET, M; THOMAS, O; PISCH, A; MADAR, R; JOUBERT, JC; SENATEUR, JP",,,,"WEISS, F; SENET, E; LANGLET, M; THOMAS, O; PISCH, A; MADAR, R; JOUBERT, JC; SENATEUR, JP",,,AC CHARACTERIZATION OF PYROSOL AND CVD MADE HIGH-TC MATERIALS,JOURNAL OF THE LESS-COMMON METALS,,,English,Article; Proceedings Paper,1990 SPRING MEETING SYMP ON HIGH-TC SUPERCONDUCTOR MATERIALS,"MAY 29-JUN 01, 1990","STRASBOURG, FRANCE",EUROPEAN MAT RES SOC,,,,,,,"WEISS, F (通讯作者)，ECOLE NATL SUPER PARIS GRENOBLE,INST NATL POLYTECH GRENOBLE,MAT GENIE PHYS LAB,CNRS,UA 1109,F-38402 ST MARTIN DHERES,FRANCE.",,"Thomas, Olivier/A-9952-2012; Pisch, Alex/AAI-4944-2020; WEISS, Francois/R-4880-2018","Thomas, Olivier/0000-0002-0583-9257; WEISS, Francois/0000-0002-3039-2135; Pisch, Alexander/0000-0003-3451-5224",,,,,14,9,9,0,0,ELSEVIER SCIENCE SA LAUSANNE,LAUSANNE 1,"PO BOX 564, 1001 LAUSANNE 1, SWITZERLAND",0022-5088,,,J LESS-COMMON MET,,OCT 15,1990.0,164,,B,,,,1393,1399,,10.1016/0022-5088(90)90561-W,http://dx.doi.org/10.1016/0022-5088(90)90561-W,,,7,"Chemistry, Physical; Metallurgy & Metallurgical Engineering",Conference Proceedings Citation Index - Science (CPCI-S); Science Citation Index Expanded (SCI-EXPANDED),Chemistry; Metallurgy & Metallurgical Engineering,EF189,,,,,2022-10-10,WOS:A1990EF18900083,View Full Record in Web of Science
J,"Monfort, JB; Cury, K; Moguelet, P; Chasset, F; Bachmeyer, C; Frances, C; Barbaud, A; Senet, P",,,,"Monfort, Jean-Benoit; Cury, Karine; Moguelet, Philippe; Chasset, Francois; Bachmeyer, Claude; Frances, Camille; Barbaud, Annick; Senet, Patricia",,,Cutaneous Arteriolosclerosis Is Not Specific to Ischemic Hypertensive Leg Ulcers,DERMATOLOGY,,,English,Article,,,,,,Hypertensive leg ulcer; Cutaneous arteriolosclerosis,MODEL; SKIN,"Background: The histological characteristic of hypertensive leg ulcers (HLU) is the presence of arteriolosclerosis. The pertinence of performing a skin biopsy to diagnose HLU is questionable, as cutaneous arteriolosclerosis may be related to patient comorbidities. The objective here was to evaluate the frequency of arteriolosclerosis in skin leg biopsies performed in patients without ulcer and in control patients with HLU. Methods: We performed a retrospective study between January 2013 and July 2014. Patients were included if they had undergone a deep skin biopsy on the lower limbs, in the absence of any leg ulcer. Controls were patients with typical HLU. Results: Fifty-eight patients and 6 controls were included. Hypertension was present in 25 patients (43%). Arteriolosclerosis, defined as fibrous endarteritis, was present in 35 out of 58 patients (60%) and in all of the controls. No hyalinosis or hyperplastic proliferative arteriolosclerosis was observed in the patients or controls. Only age was an independent factor associated with the presence of cutaneous arteriolosclerosis (p < 0.0001). Conclusion: Cutaneous arteriolosclerosis is significantly and independently associated with age. Thus, skin biopsy seems not to be necessary for the diagnosis of HLU but only for a differential diagnosis. (C) 2018 S. Karger AG, Basel","[Monfort, Jean-Benoit; Chasset, Francois; Frances, Camille; Barbaud, Annick] Sorbonne Univ, Hop Tenon, AP HP, Fac Med,Serv Dermatol & Allergol, Paris, France; [Cury, Karine; Senet, Patricia] Tenon Hosp, AP HP, Dept Dermatol, Paris, France; [Moguelet, Philippe] Tenon Hosp, AP HP, Dept Pathol, Paris, France; [Bachmeyer, Claude] Tenon Hosp, AP HP, Dept Internal Med, Paris, France",,"Monfort, JB (通讯作者)，Tenon Hosp, Dept Dermatol, 4 Rue Chine, FR-75020 Paris, France.",jean-benoit.monfort@aphp.fr,", barbaud/AAZ-7250-2021","Monfort, Jean-Benoit/0000-0002-4792-2622",,,,,14,3,4,0,0,KARGER,BASEL,"ALLSCHWILERSTRASSE 10, CH-4009 BASEL, SWITZERLAND",1018-8665,1421-9832,,DERMATOLOGY,Dermatology,,2018.0,234,5-6,,,,,194,197,,10.1159/000492669,http://dx.doi.org/10.1159/000492669,,,4,Dermatology,Science Citation Index Expanded (SCI-EXPANDED),Dermatology,HB4TW,30199871.0,,,,2022-10-10,WOS:000451050100007,View Full Record in Web of Science
J,"Khouri, C; Blaise, S; Guigui, A; Cracowski, C; Allanore, Y; Hachulla, E; Senet, P; Roustit, M; Cracowski, JL",,,,"Khouri, Charles; Blaise, Sophie; Guigui, Alicia; Cracowski, Claire; Allanore, Yannick; Hachulla, Eric; Senet, Patricia; Roustit, Mathieu; Cracowski, Jean-Luc",,,French translation and linguistic validation of the Raynaud's condition score,THERAPIE,,,English,Article,,,,,,Raynaud' phenomenon; Systemic scleroderma,SYSTEMIC-SCLEROSIS; DOUBLE-BLIND,"The Raynaud's condition score is a 11-point scale severity score used in Raynaud's phenomenon clinical trials since 1998. The Raynaud's condition score diary has been recommended for use in clinical trials assessing efficacy of interventions on scleroderma related Raynaud's phenomenon. However, this score has never been formally validated in French. We thus performed a translation and a linguistic validation of the Raynaud's condition score through a forward/backward translations process followed by an expert review and cognitive patient interviews. The translations led to a French version of the Raynaud's condition score that was linguistically valid, and conceptually equivalent to the original English version. This Score de Raynaud will be usable to perform and harmonize clinical trials in French-speaking patients with secondary Raynaud's phenomenon. (C) 2019 Societe francaise de pharmacologie et de therapeutique. Published by Elsevier Masson SAS. All rights reserved.","[Khouri, Charles] Grenoble Alpes Univ Hosp, Pharmacovigilance Unit, F-38000 Grenoble, France; [Khouri, Charles; Guigui, Alicia; Cracowski, Claire; Roustit, Mathieu; Cracowski, Jean-Luc] Grenoble Alpes Univ Hosp, Clin Pharmacol Dept, Inserm CIC1406, F-38000 Grenoble, France; [Khouri, Charles; Blaise, Sophie; Roustit, Mathieu; Cracowski, Jean-Luc] Univ Grenoble Alpes, INSERM, UMR 1042, HP2, F-38000 Grenoble, France; [Blaise, Sophie] Grenoble Univ Hosp, Dept Vasc Med, F-38000 Grenoble, France; [Allanore, Yannick] Univ Paris 05, Serv Rhumatol A, Hop Cochin, F-75014 Paris, France; [Hachulla, Eric] CHU Lille, Serv Med Interne, Ctr Reference Malad Autoimmunes System Rares Nord, Hop Claude Huriez, F-59045 Lille, France; [Senet, Patricia] Grp Hosp Univ Paris Est, Hop Tenon, AP HP, Serv Dermatol & Allergol, F-75020 Paris, France",,"Khouri, C (通讯作者)，CHU Grenoble Alpes, Ctr Invest Clin Grenoble, Unite Pharmacol Clin, Inserm C1C1406, F-38043 Grenoble 09, France.",CKhouri@chu-grenoble.fr,", CRACOWSKI/M-6946-2014",", CRACOWSKI/0000-0003-0787-1469; guigui, alicia/0000-0002-7203-8134; Khouri, Charles/0000-0002-8427-8573",,,,,8,2,2,0,2,ELSEVIER,AMSTERDAM,"RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",0040-5957,1958-5578,,THERAPIE,Therapie,DEC,2019.0,74,6,,,,,627,631,,10.1016/j.therap.2019.03.002,http://dx.doi.org/10.1016/j.therap.2019.03.002,,,5,Pharmacology & Pharmacy,Science Citation Index Expanded (SCI-EXPANDED),Pharmacology & Pharmacy,JN8EL,31023622.0,Green Published,,,2022-10-10,WOS:000497125000007,View Full Record in Web of Science
